sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
"Your cycle of learning through the school of hard knocks has come to an end, Gemini, and now you 're going to start reaping the rewards these ""lessons"" have left in their wake."	left				lessons		{'Number': 'Plur', 'lemma': 'lesson'}	NOUN	have				2	[]	"{'sent_id': 'newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0019', 'text': 'Your cycle of learning through the school of hard knocks has come to an end, Gemini, and now you\'re going to start reaping the rewards these ""lessons"" have left in their wake.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0131', 'extended_role': 'pl'}"	has	PL -> SG	"Your cycle of learning through the school of hard knocks has come to an end, Gemini, and now you 're going to start reaping the rewards these ""lessons"""	"Your cycle of learning through the school of hard knocks has come to an end, Gemini, and now you 're going to start reaping the rewards these ""lessons"" has left in its wake."	[]	[]	0	0	0	False	False	False	3.687221032468845e-05	SV-#	eng	PL	SG	SV	aux	+
Nato and US official has already voiced fears that Bosnian arms - sold by US, British and Swiss firms - are being passed to insurgents.	voiced				official		{'lemma': 'official', 'Number': 'Sing'}	NOUN	has				1	[]	{'sent_id': 'weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0020', 'text': 'Nato and US officials have already voiced fears that Bosnian arms - sold by US, British and Swiss firms - are being passed to insurgents.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0132', 'extended_role': 'sg'}	have	SG -> PL	Nato and US official	Nato and US official have already voiced fears that Bosnian arms - sold by US, British and Swiss firms - are being passed to insurgents.	[]	[]	0	0	0	False	False	False	9.660841133106144e-07	SV-#	eng	SG	PL	SV	aux	+
Nato and US officials have already voiced fears that Bosnian arms - sold by US, British and Swiss firms - are being passed to insurgents.	voiced				officials		{'Number': 'Plur', 'lemma': 'official'}	NOUN	have				1	[]	{'sent_id': 'weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0020', 'text': 'Nato and US officials have already voiced fears that Bosnian arms - sold by US, British and Swiss firms - are being passed to insurgents.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0132', 'extended_role': 'pl'}	has	PL -> SG	Nato and US officials	Nato and US officials has already voiced fears that Bosnian arms - sold by US, British and Swiss firms - are being passed to insurgents.	[]	[]	0	0	0	False	False	False	9.660841133106144e-07	SV-#	eng	PL	SG	SV	aux	+
The Superdome stadium is without power, and a toilet is overflowing.	overflowing				toilet		{'lemma': 'toilet', 'Number': 'Sing'}	NOUN	is				1	[]	{'sent_id': 'newsgroup-groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400-0008', 'text': 'The Superdome stadium is without power, and toilets are overflowing.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0133', 'extended_role': 'sg'}	are	SG -> PL	The Superdome stadium is without power, and a toilet	The Superdome stadium is without power, and a toilet are overflowing.	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	SG	PL	SV	aux	+
The Superdome stadium is without power, and toilets are overflowing.	overflowing				toilets		{'Number': 'Plur', 'lemma': 'toilet'}	NOUN	are				1	[]	{'sent_id': 'newsgroup-groups.google.com_IndiaNewsWindow_1405662573fa84ed_ENG_20050831_110400-0008', 'text': 'The Superdome stadium is without power, and toilets are overflowing.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0133', 'extended_role': 'pl'}	is	PL -> SG	The Superdome stadium is without power, and toilets	The Superdome stadium is without power, and toilets is overflowing.	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	PL	SG	SV	aux	+
She basically said if the child getting off the bus is n't paying to enter her building she was going to let them wander around the streets.	paying				child		{'lemma': 'child', 'Number': 'Sing'}	NOUN	is				5	[]	"{'sent_id': 'reviews-260640-0003', 'text': ""She basically said if the children getting off the bus aren't paying to enter her building she was going to let them wander around the streets."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0134', 'extended_role': 'sg'}"	are	SG -> PL	She basically said if the child getting off the bus	She basically said if the child getting off the bus are n't paying to enter her building she was going to let them wander around the streets.	[]	[]	0	0	0	False	False	False	5.4726122692432336e-05	SV-#	eng	SG	PL	SV	aux	+
She basically said if the children getting off the bus are n't paying to enter her building she was going to let them wander around the streets.	paying				children		{'Number': 'Plur', 'lemma': 'child'}	NOUN	are				5	[]	"{'sent_id': 'reviews-260640-0003', 'text': ""She basically said if the children getting off the bus aren't paying to enter her building she was going to let them wander around the streets."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0134', 'extended_role': 'pl'}"	is	PL -> SG	She basically said if the children getting off the bus	She basically said if the children getting off the bus is n't paying to enter her building she was going to let them wander around the streets.	[]	[]	0	0	0	False	False	False	5.4726122692432336e-05	SV-#	eng	PL	SG	SV	aux	+
Yep, the female is just getting to him... dads..	getting				female		{'lemma': 'female', 'Number': 'Sing'}	NOUN	is				1	[]	{'sent_id': 'answers-20111105112131AA6gIX6_ans-0007', 'newpar id': 'answers-20111105112131AA6gIX6_ans-p0003', 'text': 'Yep, the females are just getting to him... dads..', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0135', 'extended_role': 'sg'}	are	SG -> PL	Yep, the female	Yep, the female are just getting to him... dads..	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	SG	PL	SV	aux	+
Yep, the females are just getting to him... dads..	getting				females		{'Number': 'Plur', 'lemma': 'female'}	NOUN	are				1	[]	{'sent_id': 'answers-20111105112131AA6gIX6_ans-0007', 'newpar id': 'answers-20111105112131AA6gIX6_ans-p0003', 'text': 'Yep, the females are just getting to him... dads..', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0135', 'extended_role': 'pl'}	is	PL -> SG	Yep, the females	Yep, the females is just getting to him... dads..	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	PL	SG	SV	aux	+
The neighbour is still interfering, but there are signs that rather than undermining Afghanistan ’s stability he or she may now be trying to strengthen it.	interfering				neighbour		{'lemma': 'neighbour', 'Number': 'Sing'}	NOUN	is				1	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0010', 'text': 'The neighbours are still interfering, but there are signs that rather than undermining Afghanistan’s stability they may now be trying to strengthen it.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0136', 'extended_role': 'sg'}	are	SG -> PL	The neighbour	The neighbour are still interfering, but there are signs that rather than undermining Afghanistan ’s stability they may now be trying to strengthen it.	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	SG	PL	SV	aux	+
The neighbours are still interfering, but there are signs that rather than undermining Afghanistan ’s stability they may now be trying to strengthen it.	interfering				neighbours		{'Number': 'Plur', 'lemma': 'neighbour'}	NOUN	are				1	[]	{'sent_id': 'weblog-blogspot.com_dakbangla_20041016151002_ENG_20041016_151002-0010', 'text': 'The neighbours are still interfering, but there are signs that rather than undermining Afghanistan’s stability they may now be trying to strengthen it.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0136', 'extended_role': 'pl'}	is	PL -> SG	The neighbours	The neighbours is still interfering, but there are signs that rather than undermining Afghanistan ’s stability he or she may now be trying to strengthen it.	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	PL	SG	SV	aux	+
my lhasa apso hind leg is not working?	working				leg		{'lemma': 'leg', 'Number': 'Sing'}	NOUN	is				1	[]	{'newdoc id': 'answers-20111108103704AAB0G7y_ans', 'sent_id': 'answers-20111108103704AAB0G7y_ans-0001', 'newpar id': 'answers-20111108103704AAB0G7y_ans-p0001', 'text': 'my lhasa apso hind legs are not working?', 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0137', 'extended_role': 'sg'}	are	SG -> PL	my lhasa apso hind leg	my lhasa apso hind leg are not working?	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	SG	PL	SV	aux	+
my lhasa apso hind legs are not working?	working				legs		{'Number': 'Plur', 'lemma': 'leg'}	NOUN	are				1	[]	{'newdoc id': 'answers-20111108103704AAB0G7y_ans', 'sent_id': 'answers-20111108103704AAB0G7y_ans-0001', 'newpar id': 'answers-20111108103704AAB0G7y_ans-p0001', 'text': 'my lhasa apso hind legs are not working?', 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0137', 'extended_role': 'pl'}	is	PL -> SG	my lhasa apso hind legs	my lhasa apso hind legs is not working?	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	PL	SG	SV	aux	+
Bumrungrad Hospital does some good work but every hospital does have its problems from time to time.	have				hospital		{'lemma': 'hospital', 'Number': 'Sing'}	NOUN	does				1	[]	{'sent_id': 'answers-20111108105400AASqPIh_ans-0012', 'text': 'Bumrungrad Hospital does some good work but all hospitals do have their problems from time to time.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0138', 'extended_role': 'sg'}	do	SG -> PL	Bumrungrad Hospital does some good work but every hospital	Bumrungrad Hospital does some good work but every hospital do have their problems from time to time.	[]	[]	0	0	0	False	False	False	2.1621882535999465e-06	SV-#	eng	SG	PL	SV	aux	+
Bumrungrad Hospital does some good work but all hospitals do have their problems from time to time.	have				hospitals		{'Number': 'Plur', 'lemma': 'hospital'}	NOUN	do				1	[]	{'sent_id': 'answers-20111108105400AASqPIh_ans-0012', 'text': 'Bumrungrad Hospital does some good work but all hospitals do have their problems from time to time.', 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0138', 'extended_role': 'pl'}	does	PL -> SG	Bumrungrad Hospital does some good work but all hospitals	Bumrungrad Hospital does some good work but all hospitals does have its problems from time to time.	[]	[]	0	0	0	False	False	False	2.1621882535999465e-06	SV-#	eng	PL	SG	SV	aux	+
And an international donor has given only half of the relief aid that Darfur needs, according to the local UN officials.	given				donor		{'lemma': 'donor', 'Number': 'Sing'}	NOUN	has				1	[]	{'sent_id': 'weblog-blogspot.com_tacitusproject_20040715092419_ENG_20040715_092419-0009', 'text': 'And international donors have given only half of the relief aid that Darfur needs, according to the local UN officials.', 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0139', 'extended_role': 'sg'}	have	SG -> PL	And an international donor	And an international donor have given only half of the relief aid that Darfur needs, according to the local UN officials.	[]	[]	0	0	0	False	False	False	1.932168226621229e-06	SV-#	eng	SG	PL	SV	aux	+
And international donors have given only half of the relief aid that Darfur needs, according to the local UN officials.	given				donors		{'Number': 'Plur', 'lemma': 'donor'}	NOUN	have				1	[]	{'sent_id': 'weblog-blogspot.com_tacitusproject_20040715092419_ENG_20040715_092419-0009', 'text': 'And international donors have given only half of the relief aid that Darfur needs, according to the local UN officials.', 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0139', 'extended_role': 'pl'}	has	PL -> SG	And international donors	And international donors has given only half of the relief aid that Darfur needs, according to the local UN officials.	[]	[]	0	0	0	False	False	False	1.932168226621229e-06	SV-#	eng	PL	SG	SV	aux	+
if the computer is completely shut off, the USB port is n't getting power, so it wo n't charge your phone	getting				port		{'lemma': 'port', 'Number': 'Sing'}	NOUN	is				1	[]	"{'sent_id': 'answers-20111108084036AAh8Ws9_ans-0005', 'text': ""if the computer is completely shut off, the USB ports aren't getting power, so they won't charge your phone"", 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0140', 'extended_role': 'sg'}"	are	SG -> PL	if the computer is completely shut off, the USB port	if the computer is completely shut off, the USB port are n't getting power, so they wo n't charge your phone	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	SG	PL	SV	aux	+
if the computer is completely shut off, the USB ports are n't getting power, so they wo n't charge your phone	getting				ports		{'Number': 'Plur', 'lemma': 'port'}	NOUN	are				1	[]	"{'sent_id': 'answers-20111108084036AAh8Ws9_ans-0005', 'text': ""if the computer is completely shut off, the USB ports aren't getting power, so they won't charge your phone"", 'treebank': 'UD_English-EWT/en_ewt-ud-test.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0140', 'extended_role': 'pl'}"	is	PL -> SG	if the computer is completely shut off, the USB ports	if the computer is completely shut off, the USB ports is n't getting power, so it wo n't charge your phone	[]	[]	0	0	0	False	False	False	1.9118296137094267e-06	SV-#	eng	PL	SG	SV	aux	+
Increasingly, analysts are saying that China 's effort has gone beyond what is safe or even in its own interests.	gone				effort		{'lemma': 'effort', 'Number': 'Sing'}	NOUN	has				1	[]	"{'sent_id': 'newsgroup-groups.google.com_IdeaStockExchange_c6ea783ac3f043ba_ENG_20041120_243700-0027', 'text': ""Increasingly, analysts are saying that China's efforts have gone beyond what is safe or even in its own interests."", 'treebank': 'UD_English-EWT/en_ewt-ud-train.conllu', 'multiblimp_extended': True, 'pair_id': 'eng_0141', 'extended_role': 'sg'}"	have	SG -> PL	Increasingly, analysts are saying that China 's effort	Increasingly, analysts are saying that China 's effort have gone beyond what is safe or even in its own interests.	[]	[]	0	0	0	False	False	False	9.660841133106144e-07	SV-#	eng	SG	PL	SV	aux	+
